Record Length,10000,,Source,CH1,CH2
Sample Interval,CH1:0.0000000400000 CH2:0.0000000400000,,Second,Volt,Volt
,,,-0.00014072000,-0.09800,2.28000
,,,-0.00014068000,-0.09800,2.28000
,,,-0.00014064000,-0.10000,2.28000
,,,-0.00014059999,-0.10200,2.28000
,,,-0.00014056001,-0.10000,2.28000
,,,-0.00014052000,-0.09800,2.28000
,,,-0.00014048000,-0.10000,2.28000
,,,-0.00014044000,-0.09800,2.28000
,,,-0.00014039999,-0.09800,2.28000
,,,-0.00014036000,-0.09800,2.28000
,,,-0.00014032000,-0.09800,2.28000
,,,-0.00014028000,-0.09600,2.28000
,,,-0.00014023999,-0.09600,2.28000
,,,-0.00014020001,-0.09800,2.28000
,,,-0.00014016000,-0.09800,2.28000
,,,-0.00014012000,-0.09800,2.28000
,,,-0.00014008000,-0.09800,2.28000
,,,-0.00014003999,-0.09800,2.28000
,,,-0.00014000000,-0.09800,2.28000
,,,-0.00013996000,-0.09800,2.28000
,,,-0.00013992000,-0.10000,2.28000
,,,-0.00013987999,-0.10000,2.28000
,,,-0.00013984001,-0.10000,2.28000
,,,-0.00013980000,-0.10000,2.28000
,,,-0.00013976000,-0.10000,2.28000
,,,-0.00013972000,-0.09800,2.28000
,,,-0.00013967999,-0.09800,2.28000
,,,-0.00013964000,-0.09800,2.28000
,,,-0.00013960000,-0.09800,2.28000
,,,-0.00013956000,-0.09600,2.28000
,,,-0.00013951999,-0.09400,2.28000
,,,-0.00013948001,-0.09400,2.28000
,,,-0.00013944000,-0.09400,2.28000
,,,-0.00013940000,-0.09800,2.28000
,,,-0.00013936000,-0.10000,2.28000
,,,-0.00013931999,-0.09800,2.28000
,,,-0.00013928000,-0.09800,2.28000
,,,-0.00013924000,-0.10000,2.28000
,,,-0.00013920000,-0.09800,2.28000
,,,-0.00013915999,-0.09400,2.28000
,,,-0.00013912001,-0.09600,2.28000
,,,-0.00013908000,-0.09800,2.28000
,,,-0.00013904000,-0.09600,2.28000
,,,-0.00013900000,-0.09600,2.28000
,,,-0.00013895999,-0.09800,2.24000
,,,-0.00013892000,-0.09800,2.24000
,,,-0.00013888000,-0.09800,2.24000
,,,-0.00013884000,-0.09800,2.28000
,,,-0.00013879999,-0.09800,2.28000
,,,-0.00013876001,-0.09400,2.24000
,,,-0.00013872000,-0.09200,2.24000
,,,-0.00013868000,-0.09400,2.24000
,,,-0.00013864000,-0.09600,2.24000
,,,-0.00013859999,-0.09600,2.24000
,,,-0.00013856000,-0.09800,2.24000
,,,-0.00013852000,-0.09400,2.24000
,,,-0.00013848000,-0.09200,2.24000
,,,-0.00013843999,-0.09400,2.24000
,,,-0.00013840001,-0.09400,2.24000
,,,-0.00013836000,-0.09600,2.24000
,,,-0.00013832000,-0.09800,2.24000
,,,-0.00013828000,-0.09800,2.24000
,,,-0.00013823999,-0.09800,2.24000
,,,-0.00013820000,-0.10000,2.24000
,,,-0.00013816000,-0.09600,2.24000
,,,-0.00013812000,-0.09600,2.24000
,,,-0.00013807999,-0.09800,2.24000
,,,-0.00013804001,-0.09600,2.24000
,,,-0.00013800000,-0.09400,2.24000
,,,-0.00013796000,-0.09600,2.24000
,,,-0.00013792000,-0.09800,2.24000
,,,-0.00013787999,-0.09800,2.24000
,,,-0.00013784000,-0.09800,2.24000
,,,-0.00013780000,-0.09800,2.24000
,,,-0.00013776000,-0.09600,2.24000
,,,-0.00013772000,-0.09600,2.24000
,,,-0.00013767999,-0.09600,2.24000
,,,-0.00013764000,-0.09600,2.24000
,,,-0.00013760000,-0.09400,2.24000
,,,-0.00013756000,-0.09200,2.24000
,,,-0.00013751999,-0.09200,2.20000
,,,-0.00013748000,-0.09600,2.20000
,,,-0.00013744000,-0.09800,2.24000
,,,-0.00013740000,-0.09600,2.24000
,,,-0.00013736000,-0.09400,2.24000
,,,-0.00013731999,-0.09800,2.24000
,,,-0.00013728000,-0.09800,2.24000
,,,-0.00013724000,-0.09800,2.24000
,,,-0.00013720000,-0.10000,2.24000
,,,-0.00013715999,-0.10000,2.28000
,,,-0.00013712001,-0.09800,2.28000
,,,-0.00013708000,-0.09600,2.24000
,,,-0.00013704000,-0.09600,2.28000
,,,-0.00013700000,-0.09400,2.28000
,,,-0.00013695999,-0.09400,2.24000
,,,-0.00013692000,-0.09600,2.28000
,,,-0.00013688000,-0.09800,2.28000
,,,-0.00013684000,-0.09800,2.28000
,,,-0.00013679999,-0.09800,2.28000
,,,-0.00013676001,-0.09800,2.28000
,,,-0.00013672000,-0.09600,2.28000
,,,-0.00013668000,-0.09400,2.28000
,,,-0.00013664000,-0.09400,2.28000
,,,-0.00013659999,-0.09600,2.24000
,,,-0.00013656000,-0.09800,2.24000
,,,-0.00013652000,-0.09800,2.24000
,,,-0.00013648000,-0.09800,2.28000
,,,-0.00013643999,-0.09600,2.28000
,,,-0.00013640001,-0.09600,2.28000
,,,-0.00013636000,-0.09600,2.28000
,,,-0.00013632000,-0.09600,2.24000
,,,-0.00013628000,-0.09600,2.24000
,,,-0.00013623999,-0.09800,2.24000
,,,-0.00013620000,-0.09800,2.24000
,,,-0.00013616000,-0.09800,2.24000
,,,-0.00013612000,-0.09800,2.24000
,,,-0.00013607999,-0.09800,2.24000
,,,-0.00013604001,-0.09600,2.24000
,,,-0.00013600000,-0.09200,2.20000
,,,-0.00013596000,-0.09200,2.20000
,,,-0.00013592000,-0.09600,2.20000
,,,-0.00013587999,-0.09600,2.20000
,,,-0.00013584000,-0.09800,2.24000
,,,-0.00013580000,-0.09800,2.24000
,,,-0.00013576000,-0.09600,2.20000
,,,-0.00013571999,-0.09400,2.20000
,,,-0.00013568001,-0.09600,2.20000
,,,-0.00013564000,-0.09600,2.20000
,,,-0.00013560000,-0.09600,2.20000
,,,-0.00013556000,-0.09400,2.20000
,,,-0.00013551999,-0.09400,2.20000
,,,-0.00013548000,-0.09600,2.20000
,,,-0.00013544000,-0.09400,2.20000
,,,-0.00013540000,-0.09400,2.20000
,,,-0.00013535999,-0.09600,2.20000
,,,-0.00013532001,-0.09400,2.20000
,,,-0.00013528000,-0.09000,2.20000
,,,-0.00013524000,-0.09200,2.16000
,,,-0.00013520000,-0.09400,2.16000
,,,-0.00013515999,-0.09400,2.20000
,,,-0.00013512000,-0.09200,2.20000
,,,-0.00013508000,-0.09000,2.20000
,,,-0.00013504000,-0.09000,2.20000
,,,-0.00013499999,-0.09000,2.20000
,,,-0.00013496001,-0.09200,2.16000
,,,-0.00013492000,-0.09200,2.16000
,,,-0.00013488000,-0.09000,2.16000
,,,-0.00013484000,-0.09000,2.16000
,,,-0.00013479999,-0.09200,2.16000
,,,-0.00013476000,-0.09000,2.16000
,,,-0.00013472000,-0.09000,2.20000
,,,-0.00013468000,-0.09200,2.20000
,,,-0.00013463999,-0.09400,2.16000
,,,-0.00013460001,-0.09200,2.16000
,,,-0.00013456000,-0.09000,2.16000
,,,-0.00013452000,-0.09000,2.12000
,,,-0.00013448000,-0.09000,2.16000
,,,-0.00013443999,-0.09200,2.16000
,,,-0.00013440000,-0.09000,2.16000
,,,-0.00013436000,-0.09000,2.16000
,,,-0.00013432000,-0.09200,2.16000
,,,-0.00013428000,-0.09200,2.16000
,,,-0.00013424001,-0.09400,2.16000
,,,-0.00013420000,-0.09400,2.12000
,,,-0.00013416000,-0.09000,2.16000
,,,-0.00013412000,-0.09000,2.16000
,,,-0.00013407999,-0.09200,2.12000
,,,-0.00013404000,-0.09000,2.16000
,,,-0.00013400000,-0.08800,2.16000
,,,-0.00013396000,-0.09000,2.16000
,,,-0.00013392000,-0.09200,2.12000
,,,-0.00013387999,-0.09200,2.12000
,,,-0.00013384000,-0.09400,2.12000
,,,-0.00013380000,-0.09400,2.12000
,,,-0.00013376000,-0.09200,2.12000
,,,-0.00013371999,-0.09000,2.12000
,,,-0.00013368001,-0.09000,2.12000
,,,-0.00013364000,-0.09000,2.12000
,,,-0.00013360000,-0.08800,2.12000
,,,-0.00013356000,-0.08800,2.12000
,,,-0.00013351999,-0.08800,2.12000
,,,-0.00013348000,-0.08800,2.12000
,,,-0.00013344000,-0.09000,2.12000
,,,-0.00013340000,-0.09200,2.12000
,,,-0.00013335999,-0.09000,2.12000
,,,-0.00013332001,-0.09200,2.12000
,,,-0.00013328000,-0.09000,2.12000
,,,-0.00013324000,-0.08800,2.12000
,,,-0.00013320000,-0.09200,2.12000
,,,-0.00013315999,-0.09000,2.12000
,,,-0.00013312000,-0.08800,2.12000
,,,-0.00013308000,-0.08800,2.12000
,,,-0.00013304000,-0.08800,2.08000
,,,-0.00013299999,-0.08600,2.08000
,,,-0.00013296001,-0.08800,2.08000
,,,-0.00013292000,-0.08600,2.08000
,,,-0.00013288000,-0.08400,2.08000
,,,-0.00013284000,-0.08600,2.08000
,,,-0.00013279999,-0.08800,2.04000
,,,-0.00013276000,-0.08800,2.08000
,,,-0.00013272000,-0.08800,2.08000
,,,-0.00013268000,-0.08800,2.08000
,,,-0.00013263999,-0.09000,2.08000
,,,-0.00013260001,-0.08800,2.08000
,,,-0.00013256000,-0.08600,2.04000
,,,-0.00013252000,-0.08600,2.04000
,,,-0.00013248000,-0.08800,2.08000
,,,-0.00013243999,-0.08800,2.08000
,,,-0.00013240000,-0.08600,2.08000
,,,-0.00013236000,-0.08200,2.08000
,,,-0.00013232000,-0.08400,2.08000
,,,-0.00013227999,-0.08800,2.08000
,,,-0.00013224001,-0.08800,2.04000
,,,-0.00013220000,-0.09000,2.04000
,,,-0.00013216000,-0.09000,2.04000
,,,-0.00013212000,-0.08800,2.04000
,,,-0.00013207999,-0.08600,2.04000
,,,-0.00013204000,-0.08400,2.04000
,,,-0.00013200000,-0.08200,2.04000
,,,-0.00013196000,-0.08400,2.04000
,,,-0.00013191999,-0.08600,2.04000
,,,-0.00013188001,-0.08600,2.04000
,,,-0.00013184000,-0.08800,2.04000
,,,-0.00013180000,-0.09000,2.04000
,,,-0.00013176000,-0.08800,2.04000
,,,-0.00013171999,-0.08800,2.08000
,,,-0.00013168000,-0.08600,2.08000
,,,-0.00013164000,-0.08400,2.08000
,,,-0.00013160000,-0.08600,2.08000
,,,-0.00013155999,-0.08800,2.04000
,,,-0.00013152001,-0.08800,2.08000
,,,-0.00013148000,-0.08600,2.08000
,,,-0.00013144000,-0.08600,2.08000
,,,-0.00013140000,-0.08600,2.08000
,,,-0.00013135999,-0.08600,2.08000
,,,-0.00013132000,-0.08600,2.08000
,,,-0.00013128000,-0.08600,2.08000
,,,-0.00013124000,-0.08800,2.08000
,,,-0.00013119999,-0.08600,2.08000
,,,-0.00013116001,-0.08400,2.04000
,,,-0.00013112000,-0.08600,2.04000
,,,-0.00013108000,-0.08800,2.04000
,,,-0.00013104000,-0.08600,2.08000
,,,-0.00013099999,-0.08600,2.08000
,,,-0.00013096000,-0.08800,2.08000
,,,-0.00013092000,-0.08800,2.08000
,,,-0.00013088000,-0.08600,2.08000
,,,-0.00013084000,-0.08600,2.08000
,,,-0.00013080001,-0.08600,2.04000
,,,-0.00013076000,-0.08400,2.04000
,,,-0.00013072000,-0.08600,2.04000
,,,-0.00013068000,-0.08600,2.04000
,,,-0.00013063999,-0.08600,2.04000
,,,-0.00013060000,-0.08600,2.04000
,,,-0.00013056000,-0.08400,2.04000
,,,-0.00013052000,-0.08400,2.04000
,,,-0.00013048000,-0.08600,2.04000
,,,-0.00013043999,-0.08800,2.04000
,,,-0.00013040000,-0.08600,2.04000
,,,-0.00013036000,-0.08600,2.04000
,,,-0.00013032000,-0.08800,2.04000
,,,-0.00013027999,-0.08600,2.04000
,,,-0.00013024001,-0.08600,2.04000
,,,-0.00013020000,-0.08600,2.04000
,,,-0.00013016000,-0.08600,2.04000
,,,-0.00013012000,-0.08400,2.00000
,,,-0.00013007999,-0.08400,2.04000
,,,-0.00013004000,-0.08400,2.04000
,,,-0.00013000000,-0.08400,2.00000
,,,-0.00012996000,-0.08200,2.00000
,,,-0.00012991999,-0.08200,2.04000
,,,-0.00012988001,-0.08200,2.04000
,,,-0.00012984000,-0.08200,2.00000
,,,-0.00012980000,-0.08600,2.00000
,,,-0.00012976000,-0.08600,2.00000
,,,-0.00012971999,-0.08400,2.00000
,,,-0.00012968000,-0.08400,2.00000
,,,-0.00012964000,-0.08200,2.00000
,,,-0.00012960000,-0.08000,2.00000
,,,-0.00012955999,-0.08000,1.96000
,,,-0.00012952001,-0.08000,1.96000
,,,-0.00012948000,-0.08000,2.00000
,,,-0.00012944000,-0.08200,2.00000
,,,-0.00012940000,-0.08400,2.00000
,,,-0.00012935999,-0.08400,2.00000
,,,-0.00012932000,-0.08600,2.00000
,,,-0.00012928000,-0.08600,2.00000
,,,-0.00012924000,-0.08400,1.96000
,,,-0.00012919999,-0.08400,1.96000
,,,-0.00012916001,-0.08000,1.96000
,,,-0.00012912000,-0.08000,1.96000
,,,-0.00012908000,-0.08400,2.00000
,,,-0.00012904000,-0.08200,2.00000
,,,-0.00012899999,-0.08000,2.00000
,,,-0.00012896000,-0.08200,1.96000
,,,-0.00012892000,-0.08200,1.96000
,,,-0.00012888000,-0.07800,1.96000
,,,-0.00012883999,-0.08000,1.96000
,,,-0.00012880001,-0.08400,1.96000
,,,-0.00012876000,-0.08200,1.96000
,,,-0.00012872000,-0.08000,2.00000
,,,-0.00012868000,-0.08200,2.00000
,,,-0.00012863999,-0.08200,1.96000
,,,-0.00012860000,-0.08200,1.96000
,,,-0.00012856000,-0.07800,1.96000
,,,-0.00012852000,-0.07800,1.96000
,,,-0.00012847999,-0.08200,1.96000
,,,-0.00012844001,-0.08200,1.96000
,,,-0.00012840000,-0.08200,1.96000
,,,-0.00012836000,-0.08200,1.96000
,,,-0.00012832000,-0.08000,1.96000
,,,-0.00012827999,-0.08000,1.96000
,,,-0.00012824000,-0.08200,1.96000
,,,-0.00012820000,-0.08400,1.96000
,,,-0.00012816000,-0.08400,1.96000
,,,-0.00012811999,-0.08200,1.96000
,,,-0.00012808001,-0.08200,1.96000
,,,-0.00012804000,-0.08000,1.96000
,,,-0.00012800000,-0.07600,1.96000
,,,-0.00012796000,-0.07600,1.96000
,,,-0.00012791999,-0.07800,1.96000
,,,-0.00012788000,-0.08000,1.92000
,,,-0.00012784000,-0.08000,1.92000
,,,-0.00012780000,-0.08200,1.92000
,,,-0.00012775999,-0.08400,1.96000
,,,-0.00012772001,-0.08200,1.96000
,,,-0.00012768000,-0.08000,1.96000
,,,-0.00012764000,-0.07800,1.96000
,,,-0.00012760000,-0.07600,1.92000
,,,-0.00012755999,-0.07600,1.92000
,,,-0.00012752000,-0.07800,1.92000
,,,-0.00012748000,-0.07800,1.92000
,,,-0.00012744000,-0.07800,1.92000
,,,-0.00012740000,-0.07800,1.92000
,,,-0.00012736001,-0.07800,1.92000
,,,-0.00012732000,-0.07800,1.92000
,,,-0.00012728000,-0.08000,1.92000
,,,-0.00012724000,-0.07800,1.92000
,,,-0.00012719999,-0.07800,1.92000
,,,-0.00012716000,-0.07800,1.92000
,,,-0.00012712000,-0.07800,1.92000
,,,-0.00012708000,-0.07600,1.92000
,,,-0.00012704000,-0.07800,1.92000
,,,-0.00012699999,-0.07800,1.92000
,,,-0.00012696000,-0.07600,1.92000
,,,-0.00012692000,-0.07800,1.88000
,,,-0.00012688000,-0.07800,1.88000
,,,-0.00012683999,-0.07800,1.88000
,,,-0.00012680001,-0.07600,1.88000
,,,-0.00012676000,-0.07400,1.88000
,,,-0.00012672000,-0.07400,1.88000
,,,-0.00012668000,-0.07400,1.88000
,,,-0.00012663999,-0.07400,1.88000
,,,-0.00012660000,-0.07400,1.88000
,,,-0.00012656000,-0.07800,1.88000
,,,-0.00012652000,-0.07800,1.88000
,,,-0.00012647999,-0.07800,1.88000
,,,-0.00012644001,-0.07600,1.88000
,,,-0.00012640000,-0.07400,1.84000
,,,-0.00012636000,-0.07200,1.84000
,,,-0.00012632000,-0.07400,1.84000
,,,-0.00012627999,-0.07400,1.84000
,,,-0.00012624000,-0.07400,1.88000
,,,-0.00012620000,-0.07400,1.88000
,,,-0.00012616000,-0.07200,1.84000
,,,-0.00012611999,-0.07400,1.84000
,,,-0.00012608001,-0.07400,1.84000
,,,-0.00012604000,-0.07200,1.84000
,,,-0.00012600000,-0.07400,1.84000
,,,-0.00012596000,-0.07600,1.84000
,,,-0.00012591999,-0.07600,1.84000
,,,-0.00012588000,-0.07600,1.84000
,,,-0.00012584000,-0.07400,1.84000
,,,-0.00012580000,-0.07400,1.84000
,,,-0.00012575999,-0.07600,1.84000
,,,-0.00012572001,-0.07400,1.84000
,,,-0.00012568000,-0.07400,1.84000
,,,-0.00012564000,-0.07400,1.84000
,,,-0.00012560000,-0.07400,1.84000
,,,-0.00012555999,-0.07000,1.84000
,,,-0.00012552000,-0.07000,1.84000
,,,-0.00012548000,-0.07200,1.84000
,,,-0.00012544000,-0.07400,1.84000
,,,-0.00012539999,-0.07600,1.84000
,,,-0.00012536001,-0.07600,1.80000
,,,-0.00012532000,-0.07600,1.84000
,,,-0.00012528000,-0.07600,1.84000
,,,-0.00012524000,-0.07600,1.80000
,,,-0.00012519999,-0.07400,1.80000
,,,-0.00012516000,-0.07000,1.80000
,,,-0.00012512000,-0.07000,1.80000
,,,-0.00012508000,-0.07400,1.80000
,,,-0.00012503999,-0.07400,1.84000
,,,-0.00012500001,-0.07400,1.84000
,,,-0.00012496000,-0.07400,1.80000
,,,-0.00012492000,-0.07400,1.80000
,,,-0.00012488000,-0.07400,1.84000
,,,-0.00012483999,-0.07200,1.84000
,,,-0.00012480000,-0.07400,1.80000
,,,-0.00012476000,-0.07600,1.80000
,,,-0.00012472000,-0.07200,1.80000
,,,-0.00012467999,-0.07200,1.80000
,,,-0.00012464001,-0.07200,1.80000
,,,-0.00012460000,-0.07000,1.80000
,,,-0.00012456000,-0.07000,1.80000
,,,-0.00012452000,-0.07200,1.80000
,,,-0.00012447999,-0.07000,1.80000
,,,-0.00012444000,-0.06800,1.76000
,,,-0.00012440000,-0.07000,1.80000
,,,-0.00012436000,-0.07200,1.80000
,,,-0.00012431999,-0.07200,1.76000
,,,-0.00012428001,-0.07200,1.76000
,,,-0.00012424000,-0.07200,1.76000
,,,-0.00012420000,-0.07000,1.76000
,,,-0.00012416000,-0.07000,1.76000
,,,-0.00012411999,-0.06800,1.76000
,,,-0.00012408000,-0.07000,1.76000
,,,-0.00012404000,-0.07000,1.76000
,,,-0.00012400000,-0.06800,1.76000
,,,-0.00012396000,-0.07000,1.76000
,,,-0.00012392001,-0.06800,1.76000
,,,-0.00012388000,-0.06400,1.76000
,,,-0.00012384000,-0.06800,1.76000
,,,-0.00012380000,-0.07000,1.76000
,,,-0.00012375999,-0.06800,1.72000
,,,-0.00012372000,-0.06800,1.76000
,,,-0.00012368000,-0.07000,1.76000
,,,-0.00012364000,-0.07200,1.72000
,,,-0.00012360000,-0.06800,1.72000
,,,-0.00012355999,-0.06600,1.72000
,,,-0.00012352000,-0.06800,1.72000
,,,-0.00012348000,-0.07000,1.72000
,,,-0.00012344000,-0.07000,1.72000
,,,-0.00012339999,-0.07000,1.72000
,,,-0.00012336001,-0.07000,1.72000
,,,-0.00012332000,-0.06800,1.72000
,,,-0.00012328000,-0.06800,1.72000
,,,-0.00012324000,-0.07000,1.72000
,,,-0.00012319999,-0.07200,1.76000
,,,-0.00012316000,-0.07000,1.76000
,,,-0.00012312000,-0.07000,1.76000
,,,-0.00012308000,-0.07200,1.76000
,,,-0.00012303999,-0.07200,1.72000
,,,-0.00012300001,-0.07000,1.72000
,,,-0.00012296000,-0.06800,1.72000
,,,-0.00012292000,-0.07000,1.76000
,,,-0.00012288000,-0.06800,1.76000
,,,-0.00012283999,-0.06800,1.72000
,,,-0.00012280000,-0.06800,1.72000
,,,-0.00012276000,-0.06800,1.72000
,,,-0.00012272000,-0.06800,1.72000
,,,-0.00012267999,-0.06600,1.72000
,,,-0.00012264001,-0.06600,1.72000
,,,-0.00012260000,-0.06800,1.72000
,,,-0.00012256000,-0.06800,1.72000
,,,-0.00012252000,-0.07000,1.72000
,,,-0.00012247999,-0.07000,1.72000
,,,-0.00012244000,-0.06800,1.72000
,,,-0.00012240000,-0.06800,1.72000
,,,-0.00012236000,-0.06600,1.72000
,,,-0.00012231999,-0.06600,1.72000
,,,-0.00012228001,-0.06800,1.72000
,,,-0.00012224000,-0.07000,1.72000
,,,-0.00012220000,-0.06800,1.72000
,,,-0.00012216000,-0.06800,1.72000
,,,-0.00012211999,-0.06600,1.72000
,,,-0.00012208000,-0.06600,1.68000
,,,-0.00012204000,-0.06600,1.68000
,,,-0.00012200000,-0.06800,1.68000
,,,-0.00012196000,-0.06400,1.68000
,,,-0.00012192000,-0.06400,1.68000
,,,-0.00012188000,-0.06800,1.68000
,,,-0.00012184000,-0.06800,1.72000
,,,-0.00012180000,-0.06800,1.72000
,,,-0.00012176000,-0.06800,1.68000
,,,-0.00012172000,-0.06600,1.68000
,,,-0.00012168000,-0.06600,1.68000
,,,-0.00012164000,-0.06600,1.68000
,,,-0.00012160000,-0.06400,1.68000
,,,-0.00012156000,-0.06600,1.68000
,,,-0.00012152000,-0.06600,1.68000
,,,-0.00012148000,-0.06600,1.68000
,,,-0.00012144000,-0.06600,1.68000
,,,-0.00012140000,-0.06600,1.68000
,,,-0.00012136000,-0.06800,1.64000
,,,-0.00012132000,-0.06600,1.64000
,,,-0.00012128000,-0.06400,1.64000
,,,-0.00012124000,-0.06600,1.64000
,,,-0.00012120000,-0.06600,1.64000
,,,-0.00012116000,-0.06200,1.64000
,,,-0.00012112000,-0.06200,1.64000
,,,-0.00012108000,-0.06400,1.64000
,,,-0.00012104000,-0.06200,1.64000
,,,-0.00012100000,-0.06400,1.64000
,,,-0.00012096000,-0.06800,1.64000
,,,-0.00012092000,-0.06400,1.64000
,,,-0.00012088000,-0.06200,1.64000
,,,-0.00012084000,-0.06200,1.64000
,,,-0.00012080000,-0.06400,1.64000
,,,-0.00012076000,-0.06200,1.64000
,,,-0.00012072000,-0.06200,1.64000
,,,-0.00012068000,-0.06400,1.64000
,,,-0.00012064000,-0.06400,1.64000
,,,-0.00012060000,-0.06400,1.64000
,,,-0.00012056000,-0.06200,1.60000
,,,-0.00012052000,-0.05800,1.60000
,,,-0.00012048000,-0.05800,1.60000
,,,-0.00012044000,-0.06000,1.56000
,,,-0.00012040000,-0.05800,1.56000
,,,-0.00012036000,-0.06000,1.60000
,,,-0.00012032000,-0.06200,1.60000
,,,-0.00012028000,-0.06000,1.60000
,,,-0.00012024000,-0.06000,1.60000
,,,-0.00012020000,-0.06200,1.56000
,,,-0.00012016000,-0.05800,1.56000
,,,-0.00012012000,-0.05600,1.56000
,,,-0.00012008000,-0.06000,1.56000
,,,-0.00012004000,-0.06000,1.56000
,,,-0.00012000000,-0.05800,1.56000
,,,-0.00011996000,-0.05800,1.56000
,,,-0.00011992000,-0.05800,1.56000
,,,-0.00011988000,-0.05800,1.56000
,,,-0.00011984000,-0.06000,1.56000
,,,-0.00011980000,-0.06000,1.52000
,,,-0.00011976000,-0.06400,1.52000
,,,-0.00011972000,-0.06400,1.52000
,,,-0.00011968000,-0.06000,1.52000
,,,-0.00011964000,-0.05800,1.56000
,,,-0.00011960000,-0.05600,1.56000
,,,-0.00011956000,-0.05600,1.52000
,,,-0.00011952000,-0.05800,1.52000
,,,-0.00011948000,-0.05800,1.52000
,,,-0.00011944000,-0.05800,1.52000
,,,-0.00011940000,-0.06000,1.52000
,,,-0.00011936000,-0.06200,1.52000
,,,-0.00011932000,-0.06200,1.56000
,,,-0.00011928000,-0.06000,1.56000
,,,-0.00011924000,-0.06000,1.56000
,,,-0.00011920000,-0.05800,1.56000
,,,-0.00011916000,-0.05800,1.52000
,,,-0.00011912000,-0.05800,1.52000
,,,-0.00011908000,-0.05800,1.52000
,,,-0.00011904000,-0.06200,1.52000
,,,-0.00011900000,-0.06000,1.52000
,,,-0.00011896000,-0.05800,1.52000
,,,-0.00011892000,-0.05800,1.52000
,,,-0.00011888000,-0.05800,1.52000
,,,-0.00011884000,-0.05600,1.52000
,,,-0.00011880000,-0.05600,1.52000
,,,-0.00011876000,-0.05400,1.52000
,,,-0.00011872000,-0.05600,1.52000
,,,-0.00011868000,-0.05800,1.52000
,,,-0.00011864000,-0.05600,1.52000
,,,-0.00011860000,-0.05600,1.52000
,,,-0.00011856000,-0.05400,1.52000
,,,-0.00011852000,-0.05400,1.48000
,,,-0.00011848000,-0.05600,1.48000
,,,-0.00011844000,-0.05400,1.48000
,,,-0.00011840000,-0.05400,1.48000
,,,-0.00011836000,-0.05400,1.48000
,,,-0.00011832000,-0.05400,1.48000
,,,-0.00011828000,-0.05400,1.48000
,,,-0.00011824000,-0.05400,1.48000
,,,-0.00011820000,-0.05800,1.48000
,,,-0.00011816000,-0.05800,1.48000
,,,-0.00011812000,-0.05800,1.44000
,,,-0.00011808000,-0.05800,1.44000
,,,-0.00011804000,-0.05600,1.44000
,,,-0.00011800000,-0.05200,1.44000
,,,-0.00011796000,-0.05200,1.44000
,,,-0.00011792000,-0.05200,1.44000
,,,-0.00011788000,-0.05200,1.44000
,,,-0.00011784000,-0.05400,1.44000
,,,-0.00011780000,-0.05600,1.44000
,,,-0.00011776000,-0.05600,1.44000
,,,-0.00011772000,-0.05400,1.44000
,,,-0.00011768000,-0.05200,1.44000
,,,-0.00011764000,-0.05000,1.44000
,,,-0.00011760000,-0.05000,1.44000
,,,-0.00011756000,-0.05200,1.40000
,,,-0.00011752000,-0.05400,1.40000
,,,-0.00011748000,-0.05600,1.44000
,,,-0.00011744000,-0.05600,1.44000
,,,-0.00011740000,-0.05600,1.40000
,,,-0.00011736000,-0.05800,1.44000
,,,-0.00011732000,-0.05600,1.44000
,,,-0.00011728000,-0.05600,1.40000
,,,-0.00011724000,-0.05600,1.40000
,,,-0.00011720000,-0.05400,1.40000
,,,-0.00011716000,-0.05000,1.40000
,,,-0.00011712000,-0.05000,1.40000
,,,-0.00011708000,-0.05200,1.40000
,,,-0.00011704000,-0.05200,1.40000
,,,-0.00011700000,-0.05000,1.40000
,,,-0.00011696000,-0.05000,1.40000
,,,-0.00011692000,-0.05200,1.40000
,,,-0.00011688000,-0.05400,1.40000
,,,-0.00011684000,-0.05400,1.40000
,,,-0.00011680000,-0.05200,1.40000
,,,-0.00011676000,-0.05000,1.40000
,,,-0.00011672000,-0.04800,1.36000
,,,-0.00011668000,-0.05000,1.36000
,,,-0.00011664000,-0.05200,1.36000
,,,-0.00011660000,-0.05000,1.40000
,,,-0.00011656000,-0.05000,1.40000
,,,-0.00011652000,-0.05200,1.40000
,,,-0.00011648000,-0.05000,1.40000
,,,-0.00011644000,-0.04800,1.36000
,,,-0.00011640000,-0.05000,1.36000
,,,-0.00011636000,-0.05200,1.36000
,,,-0.00011632000,-0.05200,1.36000
,,,-0.00011628000,-0.05000,1.36000
,,,-0.00011624000,-0.05200,1.36000
,,,-0.00011620000,-0.05400,1.36000
,,,-0.00011616000,-0.05000,1.36000
,,,-0.00011612000,-0.04800,1.36000
,,,-0.00011608000,-0.04800,1.36000
,,,-0.00011604000,-0.04800,1.36000
,,,-0.00011600000,-0.05000,1.36000
,,,-0.00011596000,-0.05000,1.36000
,,,-0.00011592000,-0.05000,1.36000
,,,-0.00011588000,-0.05000,1.36000
,,,-0.00011584000,-0.05200,1.36000
,,,-0.00011580000,-0.05400,1.36000
,,,-0.00011576000,-0.05000,1.36000
,,,-0.00011572000,-0.05000,1.36000
,,,-0.00011568000,-0.05400,1.36000
,,,-0.00011564000,-0.05400,1.36000
,,,-0.00011560000,-0.05000,1.36000
,,,-0.00011556000,-0.04800,1.36000
,,,-0.00011552000,-0.05000,1.36000
,,,-0.00011548000,-0.05000,1.36000
,,,-0.00011544000,-0.05000,1.36000
